productCd,countryCd,label,PV?,,,,,,
85414016,Uruguay,"Celulas solares. dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz. diodos, transistores y dispositivos semiconductores similares; dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz; cristales piezoelectricos montados. maquinas, aparatos y material electrico, y sus partes; aparatos de grabacion o reproduccion de sonido, aparatos de grabacion o reproduccion de imagen y sonido en television, y las partes y accesorios de estos aparatos.",,,,,,,
85414019,Uruguay,"Los demas. dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz. diodos, transistores y dispositivos semiconductores similares; dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz; cristales piezoelectricos montados. maquinas, aparatos y material electrico, y sus partes; aparatos de grabacion o reproduccion de sonido, aparatos de grabacion o reproduccion de imagen y sonido en television, y las partes y accesorios de estos aparatos.",,,,,,,
85414021,Uruguay,"Diodos emisores de luz (led), excepto diodos laser, aptos para montaje en superficie (smd - a<<surface mounted devicea>>). dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz. diodos, transistores y dispositivos semiconductores similares; dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz; cristales piezoelectricos montados. maquinas, aparatos y material electrico, y sus partes; aparatos de grabacion o reproduccion de sonido, aparatos de grabacion o reproduccion de imagen y sonido en television, y las partes y accesorios de estos aparatos.",,,,,,,
85414022,Uruguay,"Los demas emisores de luz (led), excepto diodos laser. dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz. diodos, transistores y dispositivos semiconductores similares; dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz; cristales piezoelectricos montados. maquinas, aparatos y material electrico, y sus partes; aparatos de grabacion o reproduccion de sonido, aparatos de grabacion o reproduccion de imagen y sonido en television, y las partes y accesorios de estos aparatos.",,,,,,,
85414023,Uruguay,"Diodos laser con longitud de onda de 1300 nm o 1500 nm. dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz. diodos, transistores y dispositivos semiconductores similares; dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz; cristales piezoelectricos montados. maquinas, aparatos y material electrico, y sus partes; aparatos de grabacion o reproduccion de sonido, aparatos de grabacion o reproduccion de imagen y sonido en television, y las partes y accesorios de estos aparatos.",,,,,,,
85414024,Uruguay,"Los demas diodos laser. dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz. diodos, transistores y dispositivos semiconductores similares; dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz; cristales piezoelectricos montados. maquinas, aparatos y material electrico, y sus partes; aparatos de grabacion o reproduccion de sonido, aparatos de grabacion o reproduccion de imagen y sonido en television, y las partes y accesorios de estos aparatos.",,,,,,,
85414025,Uruguay,"Fotodiodos, fototransistores y fototiristores. dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz. diodos, transistores y dispositivos semiconductores similares; dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz; cristales piezoelectricos montados. maquinas, aparatos y material electrico, y sus partes; aparatos de grabacion o reproduccion de sonido, aparatos de grabacion o reproduccion de imagen y sonido en television, y las partes y accesorios de estos aparatos.",,,,,,,
85414026,Uruguay,"Fotorresistores. dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz. diodos, transistores y dispositivos semiconductores similares; dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz; cristales piezoelectricos montados. maquinas, aparatos y material electrico, y sus partes; aparatos de grabacion o reproduccion de sonido, aparatos de grabacion o reproduccion de imagen y sonido en television, y las partes y accesorios de estos aparatos.",,,,,,,
85414027,Uruguay,"Acopladores opticos aptos para montaje en superficie (smd - a<<surface mounted devicea>>). dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz. diodos, transistores y dispositivos semiconductores similares; dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz; cristales piezoelectricos montados. maquinas, aparatos y material electrico, y sus partes; aparatos de grabacion o reproduccion de sonido, aparatos de grabacion o reproduccion de imagen y sonido en television, y las partes y accesorios de estos aparatos.",,,,,,,
85414029,Uruguay,"Los demas. dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz. diodos, transistores y dispositivos semiconductores similares; dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz; cristales piezoelectricos montados. maquinas, aparatos y material electrico, y sus partes; aparatos de grabacion o reproduccion de sonido, aparatos de grabacion o reproduccion de imagen y sonido en television, y las partes y accesorios de estos aparatos.",,,,,,,
85414031,Uruguay,"Fotodiodos. dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz. diodos, transistores y dispositivos semiconductores similares; dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz; cristales piezoelectricos montados. maquinas, aparatos y material electrico, y sus partes; aparatos de grabacion o reproduccion de sonido, aparatos de grabacion o reproduccion de imagen y sonido en television, y las partes y accesorios de estos aparatos.",,,,,,,
85414032,Uruguay,"Celulas solares. dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz. diodos, transistores y dispositivos semiconductores similares; dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz; cristales piezoelectricos montados. maquinas, aparatos y material electrico, y sus partes; aparatos de grabacion o reproduccion de sonido, aparatos de grabacion o reproduccion de imagen y sonido en television, y las partes y accesorios de estos aparatos.",,,,,,,
85414039,Uruguay,"Las demas. dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz. diodos, transistores y dispositivos semiconductores similares; dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz; cristales piezoelectricos montados. maquinas, aparatos y material electrico, y sus partes; aparatos de grabacion o reproduccion de sonido, aparatos de grabacion o reproduccion de imagen y sonido en television, y las partes y accesorios de estos aparatos.",,,,,,,
8541401000,Uzbekistan,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators) (detailed label not available)",,,,,,,
8541409000,Uzbekistan,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excluding photovoltaic generators) (detailed label not available)",,,,,,,
85414010,"Venezuela, Bolivarian Republic of","Células fotovoltaicas, aunque estén ensambladas emódulos o paneles",,,,,,,
8541401000,"Venezuela, Bolivarian Republic of","Diodos, transistores y dispositivos semiconductores similares; dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz; cristales piezoelectricos montados: Dispositivos semiconductores fotosensibles, incluidas las células fotovoltaicas, aunque estén ensambladas en módulos o paneles; diodos emisores de luz: Células fotovoltaicas, aunque estén ensambladas en módulos o paneles",,,,,,,
8541401100,"Venezuela, Bolivarian Republic of","Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: diodos emisores de luz (led), excepto diodos láser",,,,,,,
8541401200,"Venezuela, Bolivarian Republic of",Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: diodos láser,,,,,,,
8541401300,"Venezuela, Bolivarian Republic of",Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: fotodiodos,,,,,,,
8541401400,"Venezuela, Bolivarian Republic of",Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: fototransistores,,,,,,,
8541401600,"Venezuela, Bolivarian Republic of",Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: células solares,,,,,,,
8541401900,"Venezuela, Bolivarian Republic of",Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: los demás,,,,,,,
8541402100,"Venezuela, Bolivarian Republic of","Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: diodos emisores de luz (led), excepto diodos láser, aptos para montaje en superficie (smd - «surfaces mounted device»)",,,,,,,
8541402200,"Venezuela, Bolivarian Republic of","Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: los demás emisores de luz (led), excepto diodos láser",,,,,,,
8541402300,"Venezuela, Bolivarian Republic of",Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: diodos laser con longitud de onda de 1.300 nm ó 1.500 nm,,,,,,,
8541402400,"Venezuela, Bolivarian Republic of",Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: los demás diodos laser,,,,,,,
8541402500,"Venezuela, Bolivarian Republic of","Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: fotodiodos, fototransistores y fototiristores",,,,,,,
8541402600,"Venezuela, Bolivarian Republic of",Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: fotorresistores,,,,,,,
8541402700,"Venezuela, Bolivarian Republic of",Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: acopladores ópticos aptos para montaje en superficie (smd - «surface mounted device»),,,,,,,
8541402900,"Venezuela, Bolivarian Republic of",Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: los demás,,,,,,,
8541403100,"Venezuela, Bolivarian Republic of",Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: fotodiodos,,,,,,,
8541403200,"Venezuela, Bolivarian Republic of",Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: células solares,,,,,,,
8541403900,"Venezuela, Bolivarian Republic of",Dispositivos semiconductores fotosensibles; incluidas las celulas fotovoltaicas aunque est: las demás,,,,,,,
85414090,"Venezuela, Bolivarian Republic of",Los demás,,,,,,,
8541409000,"Venezuela, Bolivarian Republic of","Diodos, transistores y dispositivos semiconductores similares; dispositivos semiconductores fotosensibles, incluidas las celulas fotovoltaicas, aunque esten ensambladas en modulos o paneles; diodos emisores de luz; cristales piezoelectricos montados: Dispositivos semiconductores fotosensibles, incluidas las células fotovoltaicas, aunque estén ensambladas en módulos o paneles; diodos emisores de luz: Los demás",,,,,,,
85414000,Viet Nam,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414000,Yemen,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators) + detailed label not available +",,,,,,,
85414010,Yemen,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators): Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes : For solar cells",Yes,,,,,,
85414090,Yemen,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators): Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes : Other",?,,,,,,
85414000,Zambia,"Photosensitive semiconduct device,photovoltaic cells&light emit diodes",Yes,,,,,,
85414000,Zimbabwe,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes (excl. photovoltaic generators)",Yes,,,,,,
